commit_id,project,fold,our_actionable_ratio,baseline_actionable_ratio
2a3f4a0a4eb7bb67985050b0e007576c468f217e,hbase,17,0.8,0.6
12c45cb2e8eb6b8dc1743eea6253ddd21b08a61b,hbase,17,0.8,0.6
7357b0ce9fb4ae0700538c167edbf2c320783490,hbase,17,0.8,0.6
0db2b628d6db90b5ad300773d81e9cdb7dd0ebcd,hbase,17,0.8,0.6
c365c4084e185cfd4bab711f9ce8924654445ac9,hbase,17,0.8,0.6
e7f6c2972dba2bc1eff8a5ae39893603508336ea,hbase,17,0.8,0.6
a8ad61ec88f2d147e557f26543157db54dd7fcef,hbase,17,0.8,0.6
a551149ca7af79c7a3958f5f450310ca6b3d7aae,hbase,17,0.8,0.6
ca00cbeed21c639622b86967d82a70338689b347,hbase,17,0.8,0.6
ad9ffaaafd074423b54401839da235fe976070a4,hbase,18,0.8,0.4
f64512bee11112454fc3728fe5d344a838781e26,hbase,18,0.6,0.4
af466bf722450ce6f61ee2bc1e26ab202dea7fb5,hbase,18,0.8,0.4
3b444a066c0c699aff749713209950198f1b21e4,hbase,18,0.6,0.6
fd86de98e192d55f221f1891b712e927761736d9,hbase,18,0.6,0.6
bc321a3bddb153f09c9b3c953b4fce0efeeb2131,hbase,18,0.8,0.6
26b69dc45bf3c953905d5ed279e3f691ea802157,hbase,18,0.8,0.6
c24cf2d55ecd479c89b0613b6ebbdaba4eb793ad,hbase,18,0.6,0.6
c5f86f2ce42eafc5d4b4f83f4471cacd372abae3,hbase,18,0.8,0.4
0732ef5ebfea8e254d4a5dad6fe16ecccca3b799,hbase,18,0.8,0.4
2a3f4a0a4eb7bb67985050b0e007576c468f217e,hbase,18,0.8,0.4
12c45cb2e8eb6b8dc1743eea6253ddd21b08a61b,hbase,18,0.8,0.4
7357b0ce9fb4ae0700538c167edbf2c320783490,hbase,18,0.8,0.6
0db2b628d6db90b5ad300773d81e9cdb7dd0ebcd,hbase,18,0.8,0.6
c365c4084e185cfd4bab711f9ce8924654445ac9,hbase,18,0.8,0.6
807736fcf153d0d83eab50fd20d096d37c651ca9,hbase,18,0.8,0.4
e7f6c2972dba2bc1eff8a5ae39893603508336ea,hbase,18,0.8,0.4
a8ad61ec88f2d147e557f26543157db54dd7fcef,hbase,18,0.8,0.6
a551149ca7af79c7a3958f5f450310ca6b3d7aae,hbase,18,0.8,0.6
ca00cbeed21c639622b86967d82a70338689b347,hbase,18,0.8,0.6
ad9ffaaafd074423b54401839da235fe976070a4,hbase,19,1.0,0.6
f64512bee11112454fc3728fe5d344a838781e26,hbase,19,0.6,0.6
af466bf722450ce6f61ee2bc1e26ab202dea7fb5,hbase,19,0.8,0.6
3b444a066c0c699aff749713209950198f1b21e4,hbase,19,0.6,0.8
fd86de98e192d55f221f1891b712e927761736d9,hbase,19,0.6,0.6
bc321a3bddb153f09c9b3c953b4fce0efeeb2131,hbase,19,0.8,0.6
2c9ef8a471148ece655b881cc490b6b685d634f4,hbase,19,0.6,0.6
26b69dc45bf3c953905d5ed279e3f691ea802157,hbase,19,0.8,0.6
c24cf2d55ecd479c89b0613b6ebbdaba4eb793ad,hbase,19,0.8,0.6
a47afc84cd17e1c01a20760cb3b007ca9afa5d35,hbase,19,0.8,0.6
c5f86f2ce42eafc5d4b4f83f4471cacd372abae3,hbase,19,0.8,0.6
216d2d464833c683b07c5d9fb0568f31819261a9,hbase,19,0.8,0.6
0732ef5ebfea8e254d4a5dad6fe16ecccca3b799,hbase,19,0.8,0.6
2a3f4a0a4eb7bb67985050b0e007576c468f217e,hbase,19,0.8,0.6
ba02a8664b23c1d4942fad357b0ef02ec88ec8b5,hbase,19,0.8,0.6
12c45cb2e8eb6b8dc1743eea6253ddd21b08a61b,hbase,19,0.8,0.6
7357b0ce9fb4ae0700538c167edbf2c320783490,hbase,19,0.8,0.6
0db2b628d6db90b5ad300773d81e9cdb7dd0ebcd,hbase,19,0.8,0.6
c365c4084e185cfd4bab711f9ce8924654445ac9,hbase,19,0.6,0.6
807736fcf153d0d83eab50fd20d096d37c651ca9,hbase,19,0.8,0.6
3fe8649b2c9ba1271c25e8f476548907e4c7a90d,hbase,19,0.8,0.6
e7f6c2972dba2bc1eff8a5ae39893603508336ea,hbase,19,0.6,0.6
a8ad61ec88f2d147e557f26543157db54dd7fcef,hbase,19,0.8,0.6
a551149ca7af79c7a3958f5f450310ca6b3d7aae,hbase,19,0.6,0.6
ca00cbeed21c639622b86967d82a70338689b347,hbase,19,0.8,0.6
960a5fdc2a34d2aa96dda00f37665224c2d8767c,hbase,19,0.8,0.6
8f5dee8c45ccf249b56609edb4a66d0211e2a00c,hive,0,0.4,0.6
1d926ae8180857033704610fe065415893660ee8,hive,0,0.4,0.6
cd6c3cdf91c466a01cd08b108601f8a654a192a8,hive,0,0.6,0.6
0a6d30b3e89d97028b3cd4174ec92e1f5a56d49f,hive,0,0.4,0.6
7dd1d3694856a2fd55eba1355e81e5fa71477b0d,hive,0,0.6,0.6
9feed2f61aeb91d34b8c4231ca1d6149d81c8a02,hive,0,0.4,0.6
f99a6e84447874a6a2453c62c34e6756492aae12,hive,0,0.4,0.6
130617443bb05d79c18420c0c4e903a76da3651c,hive,0,0.6,0.6
0e446dd4dfdc4bc12a98daa44a4d86beae0d389d,hive,0,0.6,0.6
27fb87cfcea241c2d7961baf68e84ce97f2dee7a,hive,0,0.6,0.6
36ea6831f480173befaf28138aa9bf19f8366010,hive,0,0.4,0.6
89efd238e357046e1daf2a402500c262c667d3ec,hive,0,0.4,0.6
6536e30f2ee9707e16d4cd8d7c8321c4073a30b9,hive,0,0.6,0.6
4427eab3df52ef5c1604bc020af85c2787ca15b1,hive,0,0.4,0.6
4d4cc1a163b6fb4f6414d79b11cbc82efc5a109d,hive,0,0.6,0.6
df9b2b57a05499c4848e95a24a591154640e40fb,hive,0,0.4,0.6
707bca7ae5c3fb6a7a350ca2a89ebbf874f0de52,hive,0,0.4,0.6
0c94b11b21bb927d4c763a594143451d40d8a9ad,hive,0,0.6,0.4
7299c080f3619a858e56b3826b4f91c0bcf18c6b,hive,0,0.4,0.6
858ce8c22b65057e8cb3d9d87cb9b9dfb0f8666c,hive,0,0.6,0.6
b4ac43db41e5af0fb867a3a5139c4dff2e36e865,hive,0,0.6,0.6
566788696d2b3f71a9381da1fa7b29e547162175,hive,0,0.4,0.6
b5763019af557d7bf553cba66de0f12de130dc7b,hive,0,0.4,0.6
f8b6ebb20517079c988a4fa043b6f3d33f1b973b,hive,0,0.6,0.6
c31c2963d6db464c482a56c532011f2d00b527aa,hive,0,0.4,0.6
2d501879c38f755273dfd97e4f66ac9217cd20b3,hive,0,0.6,0.6
4becd689d59ee3f75a36119fbb950c44e16c65df,hive,0,0.6,0.6
f63dc2d4fbbf09a04af98c4a9ba047a355a2da0a,hive,0,0.4,0.6
f6cdbc87955aa5cdb83f174a73db9a7d8071f78b,hive,0,0.6,0.6
fc08e3be585f6c152895e88c626012e9e73017a9,hive,0,0.4,0.6
21ef70bdd82fc423991391ba901ce8c9d2d3f31c,hive,0,0.4,0.6
f3790ce2604621ac2512053b50eaca1ad053f178,hive,0,0.4,0.6
0debf9f2916b2ed115e1cdb392a595ae7cf0c761,hive,0,0.6,0.6
016afe0d69f3a90290e3a127149430ad6d4c603f,hive,0,0.6,0.6
8973d2c66394ed25b1baa20df3920870ae9b053c,hive,0,0.4,0.6
8449304eb241f153f3f11ae93d76b8114f793486,hive,0,0.4,0.6
928b4c01531470601a68950625bbe64faea95674,hive,0,0.6,0.6
4904ab78639f11b295d869cd9ea08072c2218a21,hive,0,0.6,0.6
4a041428b14cd195c5d89c93e07ef518652fdcd3,hive,0,0.6,0.6
35d707950ddd210c37533be3da51cea730bac881,hive,0,0.4,0.6
be47d9e3fae437c7644e47679119d20b86f8a332,hive,0,0.4,0.6
62130b6c35242f91f34df0e449a91fa65e0dda60,hive,0,0.4,0.6
284c8f3bfccc227d4858870aee4f41c0c6df4f82,hive,0,0.4,0.6
3c1dfe379ec1fcaa688b064561a4daca098ed2b8,hive,0,0.6,0.6
ce695b5d4ae07d0bfc79fb88fcb09cb99e9e4706,hive,0,0.4,0.6
112cbd19c96bbe298aa371e82ac867caca189b15,hive,0,0.6,0.6
cd4a3d15c1abb8f6302b621c9d991115884f8b03,hive,0,0.4,0.6
24ad21ec8f53794101d3164cd8cd9d46f7475f32,hive,0,0.4,0.6
f0812efdb82cb42a50bfe390413f6413d0ed5ab2,hive,0,0.8,0.4
1a1e8357bcb09ab7b775f26b83f00d6f687bbc23,hive,0,0.6,0.6
13d3bebd251f9406336c163286c959e899aee96c,hive,0,0.4,0.6
28a2efd0c9fde800b9220bddad93c8afafb911bf,hive,0,0.4,0.6
13967d8f284a4c7af8f2cc1f6c0256e507769357,hive,0,0.6,0.6
8a946ccb31b64f246b0c80d202e098aa46363a8f,hive,0,0.6,0.6
40fe0d7e03a03bf6082ff00f17322756e6f00ea9,hive,0,0.6,0.6
ed3c3edcf175276a1b061680651fa1753e354c0e,hive,0,0.4,0.6
952fe6e17e8418515caf33de96e33ff16711265f,hive,0,0.6,0.6
509308f642f4af8eb44a9fb7f0f105198df9fac6,hive,0,0.6,0.6
cea9ea7d4fe843b1655da8f4191b6b71195db0f4,hive,0,0.4,0.6
6fb647f32ce4e393c4bfcd871821d4da166abaa0,hive,0,0.6,0.6
0c226c6892bdbe5001070fcbc12063aca8c72267,hive,0,0.4,0.6
71f52d8ad512904b3f2c4f04fe39a33f2834f1f2,hive,0,0.6,0.6
287113edb62bcf091651ba150dfe51ad76e12fde,hive,0,0.4,0.6
7580de9a49df1107ae9e709c4e2615a0982f5ed4,hive,0,0.6,0.6
aef22bf4eb4336ba25b1505dd37c92e5a20dfb83,hive,0,0.4,0.6
607077a906fa5157538ac74dd4be38c3ece33aa0,hive,0,0.4,0.6
e7081035bb9768bc014f0aba11417418ececbaf0,hive,0,0.4,0.6
fe477b59eac2a003e6091d3a8b47738056fbae27,hive,0,0.4,0.6
aeb837727500a1dc02b1f23e083b4a29930f30ca,hive,0,0.6,0.6
eb7a8f909b6ace29bc64995a1f14b36ad28259ef,hive,0,0.4,0.6
346dd8e693d0b189c8dba01d025a989be2d8994f,hive,0,0.6,0.6
262d8f992e63ac4aa65e36665fb22748546c511c,hive,0,0.6,0.6
5971015ee50dbbf729625a94dfc891d994e145a9,hive,0,0.6,0.6
583a9511ba8809d81595a5fa4da32ed2c2f8912e,hive,0,0.6,0.6
afd0d9ffc4d8bc39effbb9f7324fcafa7518b141,hive,0,0.4,0.6
ccd02c83780c938069edec179d8d06500b80e779,hive,0,0.4,0.6
281965e5b3f6d7f001c1188f653f1e30b44dbeee,hive,0,0.4,0.6
1e4097ef767246538c8386f52c49f5207433a98e,hive,0,0.6,0.6
e46e473effbcd84951d9023ae973b1c135e7b0b9,hive,0,0.6,0.6
b9af60c54e2523d9b5b9cfd9d62b83ee6bb2f3e7,hive,0,0.6,0.6
f973243a59c8fa94f932bdede1a13bd96275089a,hive,0,0.6,0.8
8d9b84294d83c4afff5475523190bca0b0414a73,hive,0,0.4,0.6
abcadab7c219c1458bdcab7a9379a928e3ea9305,hive,0,0.4,0.6
52e1ba15d11e06f5236c7fb814500e6be38f3ac2,hive,0,0.6,0.6
b62d365102002c9478b0c752c98f72e54ac216f2,hive,0,0.4,0.6
a988c159cc3e9f43211432eb035454ee6143b219,hive,0,0.6,0.6
e86c77af5ffa80b55f46eb3b69b0365fbf79ab5a,hive,0,0.4,0.4
f52e8b4ba38f2a1141650d99efb12c923cee7cd0,hive,0,0.6,0.6
21e18dea4fb3e6e9f9c70282eabdc04a0be569b2,hive,0,0.6,0.6
7eac320ee8bf6165fda43950c4bb8d765a208c81,hive,0,0.4,0.6
d62a038a1ca84037b7b17ce989954a93d1a76a25,hive,0,0.6,0.6
9feed2f61aeb91d34b8c4231ca1d6149d81c8a02,hive,1,0.8,0.4
4b7f373e58a222cc2bd83ea28b916009d7ebf75b,hive,1,0.6,0.6
130617443bb05d79c18420c0c4e903a76da3651c,hive,1,0.6,0.4
0e446dd4dfdc4bc12a98daa44a4d86beae0d389d,hive,1,0.6,0.4
27fb87cfcea241c2d7961baf68e84ce97f2dee7a,hive,1,0.6,0.4
36ea6831f480173befaf28138aa9bf19f8366010,hive,1,0.6,0.4
89efd238e357046e1daf2a402500c262c667d3ec,hive,1,0.6,0.4
6536e30f2ee9707e16d4cd8d7c8321c4073a30b9,hive,1,0.6,0.4
4427eab3df52ef5c1604bc020af85c2787ca15b1,hive,1,0.6,0.4
4d4cc1a163b6fb4f6414d79b11cbc82efc5a109d,hive,1,0.8,0.4
df9b2b57a05499c4848e95a24a591154640e40fb,hive,1,0.6,0.4
707bca7ae5c3fb6a7a350ca2a89ebbf874f0de52,hive,1,0.6,0.4
0c94b11b21bb927d4c763a594143451d40d8a9ad,hive,1,0.6,0.4
7299c080f3619a858e56b3826b4f91c0bcf18c6b,hive,1,0.6,0.4
858ce8c22b65057e8cb3d9d87cb9b9dfb0f8666c,hive,1,0.6,0.4
b4ac43db41e5af0fb867a3a5139c4dff2e36e865,hive,1,0.4,0.4
566788696d2b3f71a9381da1fa7b29e547162175,hive,1,0.6,0.6
b5763019af557d7bf553cba66de0f12de130dc7b,hive,1,0.6,0.4
f8b6ebb20517079c988a4fa043b6f3d33f1b973b,hive,1,0.6,0.4
c31c2963d6db464c482a56c532011f2d00b527aa,hive,1,0.6,0.4
2d501879c38f755273dfd97e4f66ac9217cd20b3,hive,1,0.8,0.4
4becd689d59ee3f75a36119fbb950c44e16c65df,hive,1,0.6,0.6
06b2b0e998183be6ed102ca57de1e00d39db3e95,hive,1,0.6,0.4
f63dc2d4fbbf09a04af98c4a9ba047a355a2da0a,hive,1,0.6,0.4
f6cdbc87955aa5cdb83f174a73db9a7d8071f78b,hive,1,0.4,0.4
fc08e3be585f6c152895e88c626012e9e73017a9,hive,1,0.4,0.6
21ef70bdd82fc423991391ba901ce8c9d2d3f31c,hive,1,0.6,0.4
f3790ce2604621ac2512053b50eaca1ad053f178,hive,1,0.6,0.4
0debf9f2916b2ed115e1cdb392a595ae7cf0c761,hive,1,0.6,0.4
016afe0d69f3a90290e3a127149430ad6d4c603f,hive,1,0.6,0.6
8973d2c66394ed25b1baa20df3920870ae9b053c,hive,1,0.6,0.4
53f03358377f3dde21f58e6c841142c6db8a9c32,hive,1,0.6,0.4
8449304eb241f153f3f11ae93d76b8114f793486,hive,1,0.8,0.4
928b4c01531470601a68950625bbe64faea95674,hive,1,0.6,0.4
4904ab78639f11b295d869cd9ea08072c2218a21,hive,1,0.4,0.4
301ebbb99f91ba60c1922a1cb2b07e2977cbfe15,hive,1,0.6,0.4
4a041428b14cd195c5d89c93e07ef518652fdcd3,hive,1,0.6,0.4
35d707950ddd210c37533be3da51cea730bac881,hive,1,0.6,0.4
be47d9e3fae437c7644e47679119d20b86f8a332,hive,1,0.4,0.4
62130b6c35242f91f34df0e449a91fa65e0dda60,hive,1,0.6,0.4
ce695b5d4ae07d0bfc79fb88fcb09cb99e9e4706,hive,1,0.6,0.6
112cbd19c96bbe298aa371e82ac867caca189b15,hive,1,0.8,0.4
cd4a3d15c1abb8f6302b621c9d991115884f8b03,hive,1,0.6,0.6
24ad21ec8f53794101d3164cd8cd9d46f7475f32,hive,1,0.6,0.4
f0812efdb82cb42a50bfe390413f6413d0ed5ab2,hive,1,0.8,0.4
1a1e8357bcb09ab7b775f26b83f00d6f687bbc23,hive,1,0.4,0.4
13d3bebd251f9406336c163286c959e899aee96c,hive,1,0.6,0.4
13967d8f284a4c7af8f2cc1f6c0256e507769357,hive,1,0.6,0.4
8a946ccb31b64f246b0c80d202e098aa46363a8f,hive,1,0.4,0.4
f56abb4054cbc4ba8c8511596117f7823d60dbe6,hive,1,0.6,0.4
d6db6ffff630bf377b157e9e971d48e1a6d10209,hive,1,0.6,0.6
57ae3aca05d21628df620f33a9f03966f33c8d7b,hive,1,0.4,0.4
40fe0d7e03a03bf6082ff00f17322756e6f00ea9,hive,1,0.6,0.4
ed3c3edcf175276a1b061680651fa1753e354c0e,hive,1,0.6,0.4
bb2f25c1a189b031a9601cb00a3dc2f5d6f5ac4a,hive,1,0.6,0.4
952fe6e17e8418515caf33de96e33ff16711265f,hive,1,0.6,0.6
509308f642f4af8eb44a9fb7f0f105198df9fac6,hive,1,0.6,0.4
cea9ea7d4fe843b1655da8f4191b6b71195db0f4,hive,1,0.6,0.4
6fb647f32ce4e393c4bfcd871821d4da166abaa0,hive,1,0.4,0.4
0c226c6892bdbe5001070fcbc12063aca8c72267,hive,1,0.6,0.4
71f52d8ad512904b3f2c4f04fe39a33f2834f1f2,hive,1,0.6,0.6
287113edb62bcf091651ba150dfe51ad76e12fde,hive,1,0.6,0.6
7580de9a49df1107ae9e709c4e2615a0982f5ed4,hive,1,0.6,0.4
aef22bf4eb4336ba25b1505dd37c92e5a20dfb83,hive,1,0.6,0.4
e7081035bb9768bc014f0aba11417418ececbaf0,hive,1,0.4,0.6
fe477b59eac2a003e6091d3a8b47738056fbae27,hive,1,0.6,0.4
aeb837727500a1dc02b1f23e083b4a29930f30ca,hive,1,0.6,0.4
eb7a8f909b6ace29bc64995a1f14b36ad28259ef,hive,1,0.4,0.4
346dd8e693d0b189c8dba01d025a989be2d8994f,hive,1,0.6,0.6
262d8f992e63ac4aa65e36665fb22748546c511c,hive,1,0.6,0.4
dd04a92f7178df2ef26ca0b76bd2985c34a7dbaf,hive,1,0.6,0.4
5971015ee50dbbf729625a94dfc891d994e145a9,hive,1,0.6,0.4
583a9511ba8809d81595a5fa4da32ed2c2f8912e,hive,1,0.6,0.6
afd0d9ffc4d8bc39effbb9f7324fcafa7518b141,hive,1,0.4,0.4
ccd02c83780c938069edec179d8d06500b80e779,hive,1,0.6,0.4
281965e5b3f6d7f001c1188f653f1e30b44dbeee,hive,1,0.6,0.4
1e4097ef767246538c8386f52c49f5207433a98e,hive,1,0.6,0.4
b9af60c54e2523d9b5b9cfd9d62b83ee6bb2f3e7,hive,1,0.6,0.6
f973243a59c8fa94f932bdede1a13bd96275089a,hive,1,0.8,0.4
8d9b84294d83c4afff5475523190bca0b0414a73,hive,1,0.6,0.6
abcadab7c219c1458bdcab7a9379a928e3ea9305,hive,1,0.6,0.4
52e1ba15d11e06f5236c7fb814500e6be38f3ac2,hive,1,0.4,0.4
b62d365102002c9478b0c752c98f72e54ac216f2,hive,1,0.6,0.6
a988c159cc3e9f43211432eb035454ee6143b219,hive,1,0.6,0.6
e86c77af5ffa80b55f46eb3b69b0365fbf79ab5a,hive,1,0.6,0.4
f52e8b4ba38f2a1141650d99efb12c923cee7cd0,hive,1,0.4,0.4
21e18dea4fb3e6e9f9c70282eabdc04a0be569b2,hive,1,0.4,0.6
7eac320ee8bf6165fda43950c4bb8d765a208c81,hive,1,0.8,0.4
d62a038a1ca84037b7b17ce989954a93d1a76a25,hive,1,0.6,0.4
4a33ec8fcae5f7d18105ef62e33150db6e853af5,hive,1,0.6,0.6
1faadb0744975538a0ec4b2de63f05caf37b6f40,hive,1,0.6,0.4
ec7ccc3a452fa125719ca820b5f751ddd00686ec,hive,1,0.6,0.6
e05e0fa19d7fd7c48617c4a770fa579b7f01f40e,hive,1,0.6,0.4
3df6bc28b7c4a3223a2771caa0058a63941cec39,hive,1,0.6,0.4
b7b3f881f4840430378a27131278876a34368995,hive,1,0.6,0.6
5e3d85c409b14afb6eb94bad01348d013a536503,hive,1,0.4,0.6
9e410b29628e0c517086ed2f42cf5b9f4a852397,hive,1,0.6,0.6
4427eab3df52ef5c1604bc020af85c2787ca15b1,hive,2,0.6,0.4
4d4cc1a163b6fb4f6414d79b11cbc82efc5a109d,hive,2,0.6,0.4
df9b2b57a05499c4848e95a24a591154640e40fb,hive,2,0.6,0.4
707bca7ae5c3fb6a7a350ca2a89ebbf874f0de52,hive,2,0.6,0.4
0c94b11b21bb927d4c763a594143451d40d8a9ad,hive,2,0.4,0.4
7299c080f3619a858e56b3826b4f91c0bcf18c6b,hive,2,0.4,0.4
597ca1bdcd7d662be9cafb5238b6ae402a2972f1,hive,2,0.6,0.4
858ce8c22b65057e8cb3d9d87cb9b9dfb0f8666c,hive,2,0.4,0.4
b4ac43db41e5af0fb867a3a5139c4dff2e36e865,hive,2,0.6,0.4
566788696d2b3f71a9381da1fa7b29e547162175,hive,2,0.6,0.4
b5763019af557d7bf553cba66de0f12de130dc7b,hive,2,0.4,0.4
f8b6ebb20517079c988a4fa043b6f3d33f1b973b,hive,2,0.4,0.4
c31c2963d6db464c482a56c532011f2d00b527aa,hive,2,0.6,0.4
2d501879c38f755273dfd97e4f66ac9217cd20b3,hive,2,0.6,0.4
4becd689d59ee3f75a36119fbb950c44e16c65df,hive,2,0.4,0.4
06b2b0e998183be6ed102ca57de1e00d39db3e95,hive,2,0.4,0.4
f63dc2d4fbbf09a04af98c4a9ba047a355a2da0a,hive,2,0.4,0.4
f6cdbc87955aa5cdb83f174a73db9a7d8071f78b,hive,2,0.6,0.4
fc08e3be585f6c152895e88c626012e9e73017a9,hive,2,0.4,0.4
21ef70bdd82fc423991391ba901ce8c9d2d3f31c,hive,2,0.6,0.4
f3790ce2604621ac2512053b50eaca1ad053f178,hive,2,0.6,0.4
0debf9f2916b2ed115e1cdb392a595ae7cf0c761,hive,2,0.4,0.4
016afe0d69f3a90290e3a127149430ad6d4c603f,hive,2,0.4,0.4
8973d2c66394ed25b1baa20df3920870ae9b053c,hive,2,0.6,0.4
8449304eb241f153f3f11ae93d76b8114f793486,hive,2,0.4,0.4
928b4c01531470601a68950625bbe64faea95674,hive,2,0.4,0.4
4904ab78639f11b295d869cd9ea08072c2218a21,hive,2,0.4,0.4
14f6f164d1b1a40e1474a17399869dea2bd2348d,hive,2,0.6,0.4
35d707950ddd210c37533be3da51cea730bac881,hive,2,0.4,0.4
be47d9e3fae437c7644e47679119d20b86f8a332,hive,2,0.4,0.4
62130b6c35242f91f34df0e449a91fa65e0dda60,hive,2,0.4,0.4
ce695b5d4ae07d0bfc79fb88fcb09cb99e9e4706,hive,2,0.6,0.4
112cbd19c96bbe298aa371e82ac867caca189b15,hive,2,0.6,0.4
cd4a3d15c1abb8f6302b621c9d991115884f8b03,hive,2,0.6,0.4
24ad21ec8f53794101d3164cd8cd9d46f7475f32,hive,2,0.6,0.4
f0812efdb82cb42a50bfe390413f6413d0ed5ab2,hive,2,1.0,0.4
1a1e8357bcb09ab7b775f26b83f00d6f687bbc23,hive,2,0.6,0.4
13d3bebd251f9406336c163286c959e899aee96c,hive,2,0.6,0.4
13967d8f284a4c7af8f2cc1f6c0256e507769357,hive,2,0.6,0.4
8a946ccb31b64f246b0c80d202e098aa46363a8f,hive,2,0.6,0.4
f56abb4054cbc4ba8c8511596117f7823d60dbe6,hive,2,0.6,0.4
57ae3aca05d21628df620f33a9f03966f33c8d7b,hive,2,0.6,0.4
40fe0d7e03a03bf6082ff00f17322756e6f00ea9,hive,2,0.4,0.4
ed3c3edcf175276a1b061680651fa1753e354c0e,hive,2,0.4,0.4
952fe6e17e8418515caf33de96e33ff16711265f,hive,2,0.4,0.4
509308f642f4af8eb44a9fb7f0f105198df9fac6,hive,2,0.6,0.4
cea9ea7d4fe843b1655da8f4191b6b71195db0f4,hive,2,0.4,0.4
6fb647f32ce4e393c4bfcd871821d4da166abaa0,hive,2,0.6,0.4
0c226c6892bdbe5001070fcbc12063aca8c72267,hive,2,0.6,0.4
71f52d8ad512904b3f2c4f04fe39a33f2834f1f2,hive,2,0.6,0.4
287113edb62bcf091651ba150dfe51ad76e12fde,hive,2,0.4,0.4
aef22bf4eb4336ba25b1505dd37c92e5a20dfb83,hive,2,0.4,0.4
e7081035bb9768bc014f0aba11417418ececbaf0,hive,2,0.6,0.4
fe477b59eac2a003e6091d3a8b47738056fbae27,hive,2,0.4,0.4
aeb837727500a1dc02b1f23e083b4a29930f30ca,hive,2,0.6,0.4
eb7a8f909b6ace29bc64995a1f14b36ad28259ef,hive,2,0.6,0.4
346dd8e693d0b189c8dba01d025a989be2d8994f,hive,2,0.6,0.4
262d8f992e63ac4aa65e36665fb22748546c511c,hive,2,0.6,0.4
dd04a92f7178df2ef26ca0b76bd2985c34a7dbaf,hive,2,0.4,0.4
5971015ee50dbbf729625a94dfc891d994e145a9,hive,2,0.6,0.4
583a9511ba8809d81595a5fa4da32ed2c2f8912e,hive,2,0.6,0.4
afd0d9ffc4d8bc39effbb9f7324fcafa7518b141,hive,2,0.6,0.4
ccd02c83780c938069edec179d8d06500b80e779,hive,2,0.4,0.4
281965e5b3f6d7f001c1188f653f1e30b44dbeee,hive,2,0.6,0.4
b9af60c54e2523d9b5b9cfd9d62b83ee6bb2f3e7,hive,2,0.4,0.4
f973243a59c8fa94f932bdede1a13bd96275089a,hive,2,0.6,0.6
8d9b84294d83c4afff5475523190bca0b0414a73,hive,2,0.6,0.4
abcadab7c219c1458bdcab7a9379a928e3ea9305,hive,2,0.6,0.4
52e1ba15d11e06f5236c7fb814500e6be38f3ac2,hive,2,0.6,0.4
b62d365102002c9478b0c752c98f72e54ac216f2,hive,2,0.6,0.4
a988c159cc3e9f43211432eb035454ee6143b219,hive,2,0.4,0.4
e86c77af5ffa80b55f46eb3b69b0365fbf79ab5a,hive,2,0.6,0.4
f52e8b4ba38f2a1141650d99efb12c923cee7cd0,hive,2,0.6,0.4
21e18dea4fb3e6e9f9c70282eabdc04a0be569b2,hive,2,0.4,0.4
7eac320ee8bf6165fda43950c4bb8d765a208c81,hive,2,0.6,0.4
4a33ec8fcae5f7d18105ef62e33150db6e853af5,hive,2,0.6,0.4
1faadb0744975538a0ec4b2de63f05caf37b6f40,hive,2,0.4,0.4
ec7ccc3a452fa125719ca820b5f751ddd00686ec,hive,2,0.6,0.4
e05e0fa19d7fd7c48617c4a770fa579b7f01f40e,hive,2,0.6,0.4
3df6bc28b7c4a3223a2771caa0058a63941cec39,hive,2,0.6,0.4
b7b3f881f4840430378a27131278876a34368995,hive,2,0.6,0.4
5e3d85c409b14afb6eb94bad01348d013a536503,hive,2,0.4,0.4
9e410b29628e0c517086ed2f42cf5b9f4a852397,hive,2,0.4,0.4
190c72e7793d80da48b5c71b5ff0a9547334bedf,hive,2,0.6,0.4
ccc82cfb0dc1d7c5a0d4a193eb0da434ce8a0cfb,hive,2,0.4,0.4
b750a16be5a8e378ac11a88ace244e826d23cfe5,hive,2,0.6,0.4
14bb998cfdac46f985c6d383df634cd569abc65b,hive,2,0.6,0.4
470a2f998494ef2a78e1424efae70d9eb1b17447,hive,2,0.4,0.4
fc48d7218ecf66411079b1e67ea0cf92e37b5ce6,hive,2,0.4,0.4
b849a166b63c136c14233e97fe849867d8b43aa8,hive,2,0.6,0.4
b5763019af557d7bf553cba66de0f12de130dc7b,hive,3,0.8,0.4
f8b6ebb20517079c988a4fa043b6f3d33f1b973b,hive,3,0.4,0.4
c31c2963d6db464c482a56c532011f2d00b527aa,hive,3,0.8,0.4
2d501879c38f755273dfd97e4f66ac9217cd20b3,hive,3,0.6,0.4
4becd689d59ee3f75a36119fbb950c44e16c65df,hive,3,0.8,0.4
06b2b0e998183be6ed102ca57de1e00d39db3e95,hive,3,0.6,0.6
f63dc2d4fbbf09a04af98c4a9ba047a355a2da0a,hive,3,0.6,0.6
f6cdbc87955aa5cdb83f174a73db9a7d8071f78b,hive,3,0.8,0.4
fc08e3be585f6c152895e88c626012e9e73017a9,hive,3,0.8,0.4
21ef70bdd82fc423991391ba901ce8c9d2d3f31c,hive,3,0.8,0.4
f3790ce2604621ac2512053b50eaca1ad053f178,hive,3,0.6,0.4
0debf9f2916b2ed115e1cdb392a595ae7cf0c761,hive,3,0.6,0.4
016afe0d69f3a90290e3a127149430ad6d4c603f,hive,3,0.8,0.4
